,ContactID,Created,Updated,Location,Campaign,SubFaculty,ProgramType,Status,StartDate,EndDate,LDA,TerminationDate,Gender,BirthDate,EducationLevel,Postal,PrimaryFunder,NetRevenue,EntranceExam,Period
1313,516886,5/20/2021 2:35:31 AM,11/3/2022 10:44:09 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,8/2/2021 12:00:00 AM,5/20/2022 12:00:00 AM,8/27/2021 12:00:00 AM,9/10/2021 12:00:00 AM,Female,1/3/1990 12:00:00 AM,Some College or University,64109,Pell Grant (Federal),18600.0,20.0,Day
1314,522349,1/1/1900 12:00:00 AM,3/21/2022 11:52:23 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,2/8/2022 12:00:00 AM,11/11/2022 12:00:00 AM,3/4/2022 12:00:00 AM,3/18/2022 12:00:00 AM,Female,4/26/2001 12:00:00 AM,High School Graduate,64131,Pell Grant (Federal),14677.67,22.0,Day
1315,520038,10/2/2021 6:30:18 PM,6/5/2023 10:51:53 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.1a Active,8/1/2022 12:00:00 AM,5/19/2023 12:00:00 AM,4/21/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,8/27/2003 12:00:00 AM,High School Graduate,66226,Pell Grant (Federal),18600.0,,Day
1316,523412,3/16/2022 9:28:14 AM,6/5/2023 10:52:46 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.1a Active,3/22/2022 12:00:00 AM,5/19/2023 12:00:00 AM,5/12/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,4/15/2002 12:00:00 AM,High School Graduate,64131,Pell Grant (Federal),18032.48,18.0,Day
1317,519203,8/9/2021 3:23:38 PM,6/14/2022 3:22:54 PM,Kansas City,ER - Schedule a Tour - Schedule a Tour,Medical Assisting,Certificate,1.2w Withdrawn,10/11/2021 12:00:00 AM,7/29/2022 12:00:00 AM,5/20/2022 12:00:00 AM,6/3/2022 12:00:00 AM,Female,12/14/1999 12:00:00 AM,High School Graduate,66210,Pell Grant (Federal),18600.0,22.0,Day
1318,522178,12/30/2021 9:34:39 PM,5/24/2023 4:13:42 PM,Kansas City,ER - Schedule a Tour - Schedule a Tour,Medical Assisting,Certificate,1.4 Complete,2/8/2022 12:00:00 AM,11/11/2022 12:00:00 AM,11/11/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,8/19/1985 12:00:00 AM,Some College or University,66216,Pell Grant (Federal),18600.0,16.0,Day
1319,519005,7/26/2021 2:27:09 AM,5/8/2023 12:55:50 PM,Kansas City,ER - Schedule a Tour - Schedule a Tour,Medical Assisting,Certificate,1.4 Complete,9/13/2021 12:00:00 AM,4/19/2023 12:00:00 AM,4/19/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,11/19/1990 12:00:00 AM,Some College or University,64131,Pell Grant (Federal),18600.0,19.0,Eve
1320,513822,10/26/2020 9:59:15 AM,1/12/2022 8:52:25 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,7/19/2021 12:00:00 AM,10/21/2022 12:00:00 AM,9/28/2021 12:00:00 AM,10/14/2021 12:00:00 AM,Female,4/26/2001 12:00:00 AM,High School Graduate,64131,Pell Grant (Federal),18600.0,22.0,Eve
1321,523623,3/30/2022 8:58:40 AM,8/5/2022 12:22:43 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,5/9/2022 12:00:00 AM,8/11/2023 12:00:00 AM,7/7/2022 12:00:00 AM,7/7/2022 12:00:00 AM,Female,5/4/1973 12:00:00 AM,High School Graduate,66209,Cash / Check / Money Order (Personal),20180.8,15.0,Eve
1322,522346,1/11/2022 9:21:56 AM,5/12/2022 8:53:32 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,1/19/2022 12:00:00 AM,8/12/2023 12:00:00 AM,1/19/2022 12:00:00 AM,5/10/2022 12:00:00 AM,Female,6/15/2000 12:00:00 AM,High School Graduate,64064,Pell Grant (Federal),18600.0,19.0,Eve
1323,516681,5/7/2021 3:29:20 PM,5/18/2022 11:53:18 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,7/19/2021 12:00:00 AM,10/21/2022 12:00:00 AM,8/14/2021 12:00:00 AM,9/13/2021 12:00:00 AM,Female,11/8/2000 12:00:00 AM,Some College or University,64156,Direct Subsidized Stafford Loan (Federal),18482.32,28.0,Eve
1324,518310,6/12/2021 11:03:33 PM,3/29/2022 9:31:56 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,7/19/2021 12:00:00 AM,1/19/2021 12:00:00 AM,10/2/2021 12:00:00 AM,1/19/2022 12:00:00 AM,Female,6/9/1992 12:00:00 AM,High School Graduate,64052,Pell Grant (Federal),18600.0,16.0,Eve
1325,518720,7/8/2021 1:03:53 PM,9/21/2021 10:29:17 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,7/19/2021 12:00:00 AM,10/21/2022 12:00:00 AM,8/11/2021 12:00:00 AM,8/25/2021 12:00:00 AM,Female,7/14/1992 12:00:00 AM,High School Graduate,64086,Pell Grant (Federal),18600.0,21.0,Eve
1326,520151,10/11/2021 10:41:39 AM,7/20/2022 10:26:09 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,11/8/2021 12:00:00 AM,2/24/2023 12:00:00 AM,6/9/2022 12:00:00 AM,6/9/2022 12:00:00 AM,Male,8/14/1998 12:00:00 AM,Some College or University,64050,Veterans Affairs (State),18600.0,23.0,Eve
1327,522826,2/4/2022 7:10:45 PM,4/14/2022 4:06:09 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,3/14/2022 12:00:00 AM,8/24/2023 12:00:00 AM,3/16/2022 12:00:00 AM,4/7/2022 12:00:00 AM,Female,5/18/1992 12:00:00 AM,High School Graduate,66215,Pell Grant (Federal),18600.0,15.0,Eve
1328,522202,1/2/2022 7:10:21 PM,5/16/2023 10:25:39 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,3/14/2022 12:00:00 AM,8/12/2023 12:00:00 AM,1/3/2023 12:00:00 AM,1/17/2023 12:00:00 AM,Female,3/6/1993 12:00:00 AM,High School Graduate,66043,Pell Grant (Federal),18600.0,20.0,Eve
1329,521729,11/24/2021 1:44:17 PM,4/22/2022 2:26:38 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,1/19/2022 12:00:00 AM,4/22/2023 12:00:00 AM,4/9/2022 12:00:00 AM,4/23/2022 12:00:00 AM,Female,10/12/1997 12:00:00 AM,High School Graduate,64747,Pell Grant (Federal),18600.0,19.0,Eve
1330,521698,11/22/2021 9:13:40 AM,3/21/2023 9:17:28 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,1/19/2022 12:00:00 AM,2/9/2024 12:00:00 AM,1/10/2023 12:00:00 AM,1/17/2023 12:00:00 AM,Female,6/21/2002 12:00:00 AM,Some College or University,64133,Pell Grant (Federal),18600.0,24.0,Eve
1331,518331,6/14/2021 3:39:31 PM,11/28/2022 12:19:43 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,7/19/2021 12:00:00 AM,11/22/2022 12:00:00 AM,11/22/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,9/15/1996 12:00:00 AM,Some College or University,64137,Direct Unsubsidized Stafford Loan (Federal),17600.0,22.0,Eve
1332,520119,10/8/2021 3:55:15 PM,5/16/2023 8:16:17 AM,Kansas City,Call-In - Call-In,Medical Assisting,Certificate,1.1a Active,11/8/2021 12:00:00 AM,2/24/2023 12:00:00 AM,3/31/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Male,12/19/1986 12:00:00 AM,Some College or University,66213,Veterans Affairs (State),18600.0,25.0,Eve
1333,519852,9/20/2021 3:49:06 PM,5/17/2023 10:47:24 AM,Kansas City,Call-In - Call-In,Medical Assisting,Certificate,1.1lf LOA (Financial),1/19/2022 12:00:00 AM,4/21/2023 12:00:00 AM,3/17/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,10/21/1993 12:00:00 AM,High School Graduate,66047,Pell Grant (Federal),18600.0,17.0,Eve
1334,521380,10/27/2021 11:08:09 AM,5/25/2023 1:34:57 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,11/8/2021 12:00:00 AM,3/6/2023 12:00:00 AM,3/6/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/15/1994 12:00:00 AM, N.A.,64130,Pell Grant (Federal),18600.0,17.0,Eve
1335,519425,8/21/2021 12:28:10 AM,3/8/2023 10:52:46 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,11/8/2021 12:00:00 AM,2/22/2023 12:00:00 AM,2/22/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/16/1988 12:00:00 AM,High School Graduate,64119,Pell Grant (Federal),18600.0,21.0,Eve
1336,518460,6/22/2021 12:37:14 AM,4/27/2023 11:31:28 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,1/19/2022 12:00:00 AM,4/7/2023 12:00:00 AM,4/7/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,12/13/2021 12:00:00 AM,Some College or University,64138,Pell Grant (Federal),18100.0,,Eve
1337,518908,7/19/2021 3:49:30 PM,5/8/2023 11:45:27 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.4 Complete,9/8/2021 12:00:00 AM,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/7/1998 12:00:00 AM,Some College or University,64070,Pell Grant (Federal),25475.0,26.0,Day
1338,519603,9/1/2021 4:18:41 PM,5/8/2023 11:44:21 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.4 Complete,9/8/2021 12:00:00 AM,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,2/20/1981 12:00:00 AM,High School Graduate,66103,Direct Subsidized Stafford Loan (Federal),25475.0,16.0,Day
1339,521854,12/6/2021 6:39:08 PM,4/22/2022 1:34:26 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,2/7/2022 12:00:00 AM,9/1/2023 12:00:00 AM,4/11/2022 12:00:00 AM,4/20/2022 12:00:00 AM,Female,5/31/2002 12:00:00 AM,Some College or University,64118,Direct Subsidized Stafford Loan (Federal),24403.84,25.0,Day
1340,519815,9/17/2021 2:48:35 PM,2/3/2022 11:53:08 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,11/15/2021 12:00:00 AM,1/19/2022 12:00:00 AM,1/5/2022 12:00:00 AM,1/19/2022 12:00:00 AM,Female,4/20/1987 12:00:00 AM,Some College or University,64501,Pell Grant (Federal),25475.0,24.0,Day
1341,522614,1/1/1900 12:00:00 AM,10/16/2022 11:32:05 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,2/7/2022 12:00:00 AM,2/1/2024 12:00:00 AM,4/11/2022 12:00:00 AM,4/18/2022 12:00:00 AM,Female,12/21/1994 12:00:00 AM,Some College or University,64064,Veterans Affairs (State),25475.0,21.0,Day
1342,519069,7/30/2021 1:29:00 PM,6/7/2022 1:36:48 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,9/8/2021 12:00:00 AM,4/14/2023 12:00:00 AM,5/12/2022 12:00:00 AM,5/26/2022 12:00:00 AM,Male,7/24/2002 12:00:00 AM,High School Graduate,64068,Pell Grant (Federal),24725.0,16.0,Day
1343,518707,7/7/2021 3:32:44 PM,9/15/2022 12:15:11 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,4/18/2022 12:00:00 AM,11/9/2023 12:00:00 AM,8/3/2022 12:00:00 AM,8/3/2022 12:00:00 AM,Male,6/18/1995 12:00:00 AM,Some College or University,64132,Veterans Affairs (State),25475.0,18.0,Day
1344,522415,1/14/2022 1:34:53 PM,10/25/2022 7:57:00 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,4/18/2022 12:00:00 AM,11/9/2023 12:00:00 AM,7/6/2022 12:00:00 AM,7/6/2022 12:00:00 AM,Male,1/5/1999 12:00:00 AM,Some College or University,63080,Veterans Affairs (State),25475.0,23.0,Day
1345,522752,1/31/2022 11:19:58 AM,5/9/2023 9:57:25 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1lp LOA (Personal),4/18/2022 12:00:00 AM,4/11/2024 12:00:00 AM,4/25/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,8/13/1996 12:00:00 AM,High School Graduate,66208,Pell Grant (Federal),25475.0,21.0,Day
1346,518545,6/26/2021 12:19:09 AM,4/18/2023 9:18:13 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1a Active,2/7/2022 12:00:00 AM,6/20/2024 12:00:00 AM,6/1/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,12/1/1995 12:00:00 AM,High School Graduate,64016,Pell Grant (Federal),25475.0,19.0,Day
1347,520169,1/1/1900 12:00:00 AM,5/8/2023 10:58:54 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1a Active,2/7/2022 12:00:00 AM,4/11/2024 12:00:00 AM,6/1/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,3/2/2000 12:00:00 AM,Some College or University,66061,Pell Grant (Federal),25475.0,25.0,Day
1348,518390,1/1/1900 12:00:00 AM,5/8/2023 12:06:45 PM,Kansas City,Short Form - Short Form,Fitness & Nutrition,AOS,1.4 Complete,9/8/2021 12:00:00 AM,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Male,9/8/1959 12:00:00 AM, N.A.,64701,Pell Grant (Federal),25475.0,21.0,Day
1349,157236,2/7/2020 9:13:00 PM,5/8/2023 12:05:55 PM,Kansas City,Short Form - Short Form,Fitness & Nutrition,AOS,1.4 Complete,9/8/2021 12:00:00 AM,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,9/8/2001 12:00:00 AM,High School Graduate,64080,Pell Grant (Federal),25475.0,16.0,Day
1350,518335,1/1/1900 12:00:00 AM,11/3/2022 10:01:52 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1a Active,8/23/2021 12:00:00 AM,7/22/2023 12:00:00 AM,6/2/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/19/1992 12:00:00 AM,Some College or University,66061,Pell Grant (Federal),25475.0,16.0,Eve
1351,518712,7/7/2021 6:54:29 PM,12/19/2022 1:52:51 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1a Active,8/23/2021 12:00:00 AM,7/22/2023 12:00:00 AM,6/2/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,8/2/1989 12:00:00 AM, N.A.,64134,Pell Grant (Federal),25475.0,16.0,Eve
1352,519112,8/1/2021 6:40:48 PM,4/18/2023 9:10:11 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.1a Active,8/23/2021 12:00:00 AM,7/22/2023 12:00:00 AM,6/2/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Male,8/26/1992 12:00:00 AM,High School Graduate,64137,Direct Unsubsidized Stafford Loan (Federal),25475.0,26.0,Eve
1353,518391,6/17/2021 11:42:11 AM,3/8/2022 12:10:42 PM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,8/23/2021 12:00:00 AM,7/22/2023 12:00:00 AM,1/7/2022 12:00:00 AM,1/13/2022 12:00:00 AM,Male,7/25/2002 12:00:00 AM,Some College or University,64068,Direct Subsidized Stafford Loan (Federal),25475.0,29.0,Eve
1354,518411,6/18/2021 9:13:38 AM,2/14/2023 7:10:19 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,8/23/2021 12:00:00 AM,7/22/2023 12:00:00 AM,8/30/2022 12:00:00 AM,8/30/2022 12:00:00 AM,Male,12/22/1995 12:00:00 AM,High School Graduate,66604,Direct Subsidized Stafford Loan (Federal),25475.0,27.0,Eve
1355,518280,1/1/1900 12:00:00 AM,5/12/2022 8:26:34 AM,Kansas City,ER - Website-PPC - Website - I Want Answers,Fitness & Nutrition,AOS,1.2w Withdrawn,8/23/2021 12:00:00 AM,1/21/2024 12:00:00 AM,1/5/2022 12:00:00 AM,5/10/2022 12:00:00 AM,Male,11/23/1986 12:00:00 AM,High School Graduate,64050,Pell Grant (Federal),25475.0,19.0,Eve
1356,520202,1/1/1900 12:00:00 AM,5/19/2023 1:15:12 PM,Springfield,ER - Website-PPC - Website - I Want Answers,Medical Assisting,AOS,1.2w Withdrawn,10/11/2021 12:00:00 AM,4/14/2023 12:00:00 AM,10/18/2022 12:00:00 AM,10/18/2022 12:00:00 AM,Female,7/29/1990 12:00:00 AM,Some College or University,65652,Pell Grant (Federal),25700.0,18.0,Day
1357,519699,1/1/1900 12:00:00 AM,6/6/2023 12:56:51 PM,Springfield,ER - Website-PPC - Website - I Want Answers,Medical Assisting,AOS,1.4 Complete,10/11/2021 12:00:00 AM,3/10/2023 12:00:00 AM,3/10/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,12/26/2002 12:00:00 AM,High School Graduate,65710,Pell Grant (Federal),25700.0,18.0,Day
1358,516583,5/3/2021 1:57:01 PM,8/31/2022 10:51:27 AM,Springfield,,Medical Assisting,AOS,1.2w Withdrawn,5/24/2021 12:00:00 AM,11/22/2021 12:00:00 AM,11/22/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Female,4/13/2001 12:00:00 AM,High School Graduate,65802,Pell Grant (Federal),25700.0,18.0,Day
1359,519138,8/3/2021 10:02:28 PM,1/26/2023 11:43:43 AM,Springfield,ER - Schedule a Tour - Schedule a Tour,Medical Assisting,AOS,1.2w Withdrawn,10/11/2021 12:00:00 AM,4/14/2023 12:00:00 AM,10/6/2022 12:00:00 AM,10/6/2022 12:00:00 AM,Male,6/18/1982 12:00:00 AM,Some College or University,65646 ,Veterans Affairs (State),25700.0,23.0,Day
1360,520297,1/1/1900 12:00:00 AM,12/14/2022 5:06:54 PM,Springfield,ER - Website-PPC - Website - I Want Answers,Medical Assisting,AOS,1.4 Complete,11/16/2021 12:00:00 AM,5/19/2022 12:00:00 AM,5/19/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,5/7/1997 12:00:00 AM,College Graduate,65807,Direct Unsubsidized Stafford Loan (Federal),9850.0,18.0,
1361,521672,11/18/2021 10:45:14 PM,4/25/2023 10:45:28 AM,Springfield,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,1/3/2022 12:00:00 AM,9/6/2022 12:00:00 AM,9/6/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,3/31/2001 12:00:00 AM,College Graduate,65810,Direct Unsubsidized Stafford Loan (Federal),15478.84,26.0,Day
1362,522153,12/29/2021 2:25:33 PM,6/6/2023 1:59:43 PM,Springfield,Employee - Employee,Medical Assisting,Certificate,1.4 Complete,1/3/2022 12:00:00 AM,4/19/2023 12:00:00 AM,4/19/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,11/1/1999 12:00:00 AM,High School Graduate,65620,Pell Grant (Federal),16450.0,17.0,Day
1363,519474,1/1/1900 12:00:00 AM,10/7/2021 12:01:21 PM,Springfield,Virtual Advisor - Career Training Readiness,Medical Assisting,Certificate,1.4 Complete,9/14/2021 12:00:00 AM,10/1/2021 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,Female,4/15/1994 12:00:00 AM, N.A.,65613, ,1.0,17.0,Day
1364,520208,10/14/2021 5:57:22 PM,11/22/2022 2:15:15 PM,Springfield,Call-In - Call-In,Medical Assisting,Certificate,1.4 Complete,1/3/2022 12:00:00 AM,11/2/2022 12:00:00 AM,11/2/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Male,10/8/2002 12:00:00 AM,Some College or University,65803,Pell Grant (Federal),16450.0,23.0,Day
1365,519966,9/28/2021 3:43:35 PM,3/17/2022 6:04:52 PM,Springfield,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,1/3/2022 12:00:00 AM,2/16/2022 12:00:00 AM,2/16/2022 12:00:00 AM,3/2/2022 12:00:00 AM,Female,12/17/1999 12:00:00 AM,High School Graduate,65753,Pell Grant (Federal),16450.0,15.0,Day
1366,529181,1/1/1900 12:00:00 AM,5/1/2023 10:46:50 AM,Springfield,ER - Schedule a Tour - Schedule a Tour,Medical Assisting,Certificate,1.1a Active,3/13/2023 12:00:00 AM,12/15/2023 12:00:00 AM,6/5/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,10/12/1998 12:00:00 AM,Some College or University,65714,Pell Grant (Federal),16550.0,18.0,Day
1367,519811,9/17/2021 6:10:45 AM,12/8/2022 1:02:22 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,10/11/2021 12:00:00 AM,12/16/2022 12:00:00 AM,11/18/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,12/2/1991 12:00:00 AM, N.A.,67211,Pell Grant (Federal),15700.0,20.0,Day
1368,518991,7/24/2021 11:08:34 PM,11/10/2021 2:15:28 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,8/2/2021 12:00:00 AM,5/20/2022 12:00:00 AM,8/20/2021 12:00:00 AM,9/3/2021 12:00:00 AM,Female,8/5/1999 12:00:00 AM, N.A.,67214,Pell Grant (Federal),15481.0,24.0,Day
1369,519293,8/13/2021 4:31:04 PM,5/13/2022 11:11:18 AM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,10/11/2021 12:00:00 AM,7/29/2022 12:00:00 AM,3/23/2022 12:00:00 AM,4/6/2022 12:00:00 AM,Female,11/29/1994 12:00:00 AM, N.A.,67207,Pell Grant (Federal),15700.0,20.0,Day
1370,521712,11/23/2021 9:42:08 AM,5/24/2022 1:25:10 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.2w Withdrawn,1/3/2022 12:00:00 AM,10/7/2022 12:00:00 AM,1/13/2022 12:00:00 AM,5/24/2022 12:00:00 AM,Female,8/30/1988 12:00:00 AM, N.A.,67410,Pell Grant (Federal),15700.0,25.0,Day
1371,521825,12/3/2021 9:25:57 AM,12/7/2022 10:23:26 AM,Wichita,Call-In - Call-In,Medical Assisting,Certificate,1.4 Complete,1/3/2022 12:00:00 AM,10/7/2022 12:00:00 AM,8/31/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/10/1987 12:00:00 AM, N.A.,67218,Pell Grant (Federal),15700.0,21.0,Day
1372,518373,1/1/1900 12:00:00 AM,2/16/2022 10:45:32 AM,Wichita,,Medical Assisting,Certificate,1.2w Withdrawn,8/2/2021 12:00:00 AM,5/20/2022 12:00:00 AM,12/15/2021 12:00:00 AM,2/16/2022 12:00:00 AM,Female,6/8/1994 12:00:00 AM, N.A.,67209,Pell Grant (Federal),15700.0,22.0,Day
1373,521660,11/18/2021 12:50:17 AM,11/9/2022 1:00:47 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,1/3/2022 12:00:00 AM,10/7/2022 12:00:00 AM,8/31/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/19/2000 12:00:00 AM, N.A.,67203,Direct Unsubsidized Stafford Loan (Federal),15700.0,23.0,Day
1374,519801,9/16/2021 3:21:35 PM,9/21/2022 4:11:38 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,10/11/2021 12:00:00 AM,7/29/2022 12:00:00 AM,6/22/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,1/23/1980 12:00:00 AM, N.A.,67037,Pell Grant (Federal),15700.0,25.0,Day
1375,520040,10/3/2021 9:55:19 AM,3/27/2023 11:56:04 AM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,10/11/2021 12:00:00 AM,7/29/2022 12:00:00 AM,7/8/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,8/25/1969 12:00:00 AM, N.A.,67212,Pell Grant (Federal),15700.0,23.0,Day
1376,520228,10/17/2021 3:06:10 PM,10/14/2022 1:10:16 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,1/4/2022 12:00:00 AM,10/7/2022 12:00:00 AM,8/31/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Female,12/24/2000 12:00:00 AM, N.A.,67218,Pell Grant (Federal),15267.0,25.0,Day
1377,519213,8/9/2021 9:50:56 PM,9/9/2022 10:46:20 AM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,10/11/2021 12:00:00 AM,7/29/2022 12:00:00 AM,6/22/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Male,12/23/1985 12:00:00 AM, N.A.,67207,Direct Unsubsidized Stafford Loan (Federal),15700.0,24.0,Day
1378,518600,6/30/2021 2:53:03 AM,8/18/2022 5:09:02 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,8/2/2021 12:00:00 AM,5/20/2022 12:00:00 AM,4/15/2022 12:00:00 AM,1/1/1900 12:00:00 AM, N.A.,11/27/2002 12:00:00 AM, N.A.,67214,Pell Grant (Federal),15700.0,21.0,Day
1379,519044,7/28/2021 1:28:25 PM,6/3/2022 10:16:50 AM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,8/2/2021 12:00:00 AM,5/20/2022 12:00:00 AM,4/15/2022 12:00:00 AM,1/1/1900 12:00:00 AM,Male,6/3/2003 12:00:00 AM, N.A.,67212,Direct Parent Plus Loan (Federal),14700.0,19.0,Day
1380,522997,2/16/2022 8:40:07 AM,3/21/2023 4:59:06 PM,Wichita,ER - Website-PPC - Website - I Want Answers,Medical Assisting,Certificate,1.4 Complete,5/24/2022 12:00:00 AM,3/14/2023 12:00:00 AM,3/14/2023 12:00:00 AM,1/1/1900 12:00:00 AM,Female,11/28/1998 12:00:00 AM, N.A.,67052,Pell Grant (Federal),15700.0,19.0,Day
