,GradeID,Created,Updated,ContactID,CourseID,CourseName,Score
20077,698059,9/13/2022 9:09:55 PM,9/13/2022 9:09:55 PM,519112,1686,Program Design_1124v3,94.0
20078,698060,9/14/2022 8:04:06 AM,9/14/2022 8:04:06 AM,515364,1815,CPR_800v3,100.0
20079,698061,9/14/2022 8:08:03 AM,9/14/2022 8:08:03 AM,515038,1802,CPR_1104v3,100.0
20080,698062,9/14/2022 10:06:21 AM,9/14/2022 10:06:21 AM,519611,1421,Pathology_750v2,77.0
20081,698063,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,519566,1677,CPR_750v2,100.0
20082,698064,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,515229,1677,CPR_750v2,100.0
20083,698065,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,519611,1677,CPR_750v2,100.0
20084,698066,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,518221,1677,CPR_750v2,100.0
20085,698067,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,518964,1677,CPR_750v2,100.0
20086,698068,9/14/2022 12:21:27 PM,9/14/2022 12:21:27 PM,518476,1677,CPR_750v2,100.0
20087,698069,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,522168,1673,Neuromuscular Massage_750v2,99.0
20088,698070,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,520239,1673,Neuromuscular Massage_750v2,97.0
20089,698071,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,515253,1673,Neuromuscular Massage_750v2,84.0
20090,698072,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,520019,1673,Neuromuscular Massage_750v2,87.0
20091,698073,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,522748,1673,Neuromuscular Massage_750v2,98.0
20092,698074,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,521874,1673,Neuromuscular Massage_750v2,95.0
20093,698075,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,521737,1673,Neuromuscular Massage_750v2,95.0
20094,698076,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,519829,1673,Neuromuscular Massage_750v2,99.0
20095,698077,9/14/2022 12:23:58 PM,9/14/2022 12:23:58 PM,521985,1673,Neuromuscular Massage_750v2,98.0
20096,698078,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,522168,1674,Sports Massage_750v2,96.0
20097,698079,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,520239,1674,Sports Massage_750v2,89.0
20098,698080,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,515253,1674,Sports Massage_750v2,82.0
20099,698081,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,520019,1674,Sports Massage_750v2,81.0
20100,698082,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,522748,1674,Sports Massage_750v2,95.0
20101,698083,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,521874,1674,Sports Massage_750v2,85.0
20102,698084,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,521737,1674,Sports Massage_750v2,81.0
20103,698085,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,519829,1674,Sports Massage_750v2,97.0
20104,698086,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,521863,1674,Sports Massage_750v2,98.0
20105,698087,9/14/2022 12:25:04 PM,9/14/2022 12:25:04 PM,521985,1674,Sports Massage_750v2,99.0
20106,698088,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,156813,1435,Reflexology_750v2,99.0
20107,698089,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,522020,1435,Reflexology_750v2,97.0
20108,698090,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,523234,1435,Reflexology_750v2,100.0
20109,698091,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,513550,1435,Reflexology_750v2,96.0
20110,698092,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,521445,1435,Reflexology_750v2,100.0
20111,698093,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,522262,1435,Reflexology_750v2,98.0
20112,698094,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,522952,1435,Reflexology_750v2,100.0
20113,698095,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,519418,1435,Reflexology_750v2,100.0
20114,698096,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,523271,1435,Reflexology_750v2,99.0
20115,698097,9/14/2022 1:14:33 PM,9/14/2022 1:14:33 PM,520278,1435,Reflexology_750v2,100.0
20116,698098,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,156813,1357,Hydrotherapy_750v2,97.0
20117,698099,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,522020,1357,Hydrotherapy_750v2,96.0
20118,698100,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,523234,1357,Hydrotherapy_750v2,87.0
20119,698101,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,513550,1357,Hydrotherapy_750v2,99.0
20120,698102,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,521445,1357,Hydrotherapy_750v2,74.0
20121,698103,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,522262,1357,Hydrotherapy_750v2,96.0
20122,698104,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,522952,1357,Hydrotherapy_750v2,100.0
20123,698105,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,519418,1357,Hydrotherapy_750v2,99.0
20124,698106,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,523271,1357,Hydrotherapy_750v2,99.0
20125,698107,9/14/2022 1:15:57 PM,9/14/2022 1:15:57 PM,520278,1357,Hydrotherapy_750v2,100.0
20126,698108,9/14/2022 1:24:29 PM,9/14/2022 1:24:29 PM,515229,1733,Common Medical Conditions_750v2,94.0
20127,698109,9/14/2022 1:24:29 PM,9/14/2022 1:24:29 PM,519611,1733,Common Medical Conditions_750v2,99.0
20128,698110,9/14/2022 1:24:29 PM,9/14/2022 1:24:29 PM,518221,1733,Common Medical Conditions_750v2,94.0
20129,698111,9/14/2022 1:24:29 PM,9/14/2022 1:24:29 PM,518964,1733,Common Medical Conditions_750v2,100.0
20130,698112,9/14/2022 1:24:29 PM,9/14/2022 1:24:29 PM,518476,1733,Common Medical Conditions_750v2,100.0
20131,698113,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,519566,1732,Special Populations Massage_750v2,91.0
20132,698114,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,515229,1732,Special Populations Massage_750v2,93.0
20133,698115,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,519611,1732,Special Populations Massage_750v2,92.0
20134,698116,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,518221,1732,Special Populations Massage_750v2,91.0
20135,698117,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,518964,1732,Special Populations Massage_750v2,100.0
20136,698118,9/14/2022 1:27:27 PM,9/14/2022 1:27:27 PM,518476,1732,Special Populations Massage_750v2,96.0
20137,698119,9/14/2022 2:17:06 PM,9/14/2022 2:17:06 PM,519751,1788,Advanced Massage Techniques_800v3,92.0
20138,698120,9/14/2022 2:17:30 PM,9/14/2022 2:17:30 PM,519324,1788,Advanced Massage Techniques_800v3,87.0
20139,698121,9/14/2022 2:17:49 PM,9/14/2022 2:17:49 PM,519752,1788,Advanced Massage Techniques_800v3,77.0
20140,698122,9/14/2022 2:18:07 PM,9/14/2022 2:18:07 PM,520168,1788,Advanced Massage Techniques_800v3,87.0
20141,698123,9/14/2022 2:38:35 PM,9/14/2022 2:38:35 PM,518737,1788,Advanced Massage Techniques_800v3,90.0
20142,698124,9/14/2022 2:39:04 PM,9/14/2022 2:39:04 PM,522383,1788,Advanced Massage Techniques_800v3,93.0
20143,698125,9/14/2022 2:39:56 PM,9/14/2022 2:39:56 PM,520155,1788,Advanced Massage Techniques_800v3,90.0
20144,698126,9/14/2022 6:38:32 PM,9/14/2022 6:38:32 PM,519566,1733,Common Medical Conditions_750v2,89.0
20145,698137,9/14/2022 7:40:18 PM,9/14/2022 7:40:18 PM,524514,1777,Anatomy & Physiology 1A_800v3,84.0
20146,698138,9/14/2022 7:41:03 PM,9/14/2022 7:41:03 PM,525716,1777,Anatomy & Physiology 1A_800v3,98.0
20147,698139,9/14/2022 8:52:51 PM,9/14/2022 8:52:51 PM,523881,1782,Assessment & Documentation Skills_800v3,100.0
20148,698140,9/14/2022 8:53:09 PM,9/14/2022 8:53:09 PM,524065,1782,Assessment & Documentation Skills_800v3,98.0
20149,698141,9/14/2022 8:53:24 PM,9/14/2022 8:53:24 PM,523657,1782,Assessment & Documentation Skills_800v3,98.0
20150,698142,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,156813,1385,Kinetic Anatomy_750v2,99.0
20151,698143,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,522020,1385,Kinetic Anatomy_750v2,76.0
20152,698144,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,523234,1385,Kinetic Anatomy_750v2,92.0
20153,698145,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,513550,1385,Kinetic Anatomy_750v2,94.0
20154,698146,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,521445,1385,Kinetic Anatomy_750v2,83.0
20155,698147,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,522262,1385,Kinetic Anatomy_750v2,90.0
20156,698148,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,522952,1385,Kinetic Anatomy_750v2,100.0
20157,698149,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,519418,1385,Kinetic Anatomy_750v2,97.0
20158,698150,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,523271,1385,Kinetic Anatomy_750v2,85.0
20159,698151,9/15/2022 11:14:34 AM,9/15/2022 11:14:34 AM,520278,1385,Kinetic Anatomy_750v2,92.0
20160,698152,9/15/2022 11:17:57 AM,9/15/2022 11:17:57 AM,522020,1280,Anatomy & Physiology 2_750v2,71.0
20161,698153,9/15/2022 11:30:42 AM,9/15/2022 11:30:42 AM,517070,1808,Energy Balancing_1104v3,100.0
20162,698154,9/15/2022 11:31:42 AM,9/15/2022 11:31:42 AM,515774,1808,Energy Balancing_1104v3,89.0
20163,698155,9/15/2022 11:32:41 AM,9/15/2022 11:32:41 AM,515346,1808,Energy Balancing_1104v3,100.0
20164,698156,9/15/2022 11:33:07 AM,9/15/2022 11:33:07 AM,522768,1808,Energy Balancing_1104v3,95.0
20165,698157,9/15/2022 11:33:27 AM,9/15/2022 11:33:27 AM,518258,1808,Energy Balancing_1104v3,100.0
20166,698158,9/15/2022 11:45:43 AM,9/15/2022 11:45:43 AM,514857,1806,Clinical Internship (7)_1104v3,95.0
20167,698159,9/15/2022 11:46:27 AM,9/15/2022 11:46:27 AM,515334,1806,Clinical Internship (7)_1104v3,100.0
20168,698160,9/15/2022 11:46:34 AM,9/15/2022 11:46:34 AM,519987,1806,Clinical Internship (7)_1104v3,100.0
20169,698161,9/15/2022 11:46:40 AM,9/15/2022 11:46:40 AM,516355,1806,Clinical Internship (7)_1104v3,100.0
20170,698162,9/15/2022 3:36:55 PM,9/15/2022 3:36:55 PM,519446,1735,Clinical Internship (6)_750v2,99.0
20171,698163,9/15/2022 3:37:07 PM,9/15/2022 3:37:07 PM,519446,1308,Clinical Internship (7)_750v2,100.0
20172,698164,9/15/2022 3:40:37 PM,9/15/2022 3:40:37 PM,519222,1735,Clinical Internship (6)_750v2,100.0
20173,698165,9/15/2022 3:40:50 PM,9/15/2022 3:40:50 PM,519222,1308,Clinical Internship (7)_750v2,99.0
20174,698166,9/15/2022 4:03:03 PM,9/15/2022 4:03:03 PM,519329,1735,Clinical Internship (6)_750v2,98.0
20175,698167,9/15/2022 4:03:15 PM,9/15/2022 4:03:15 PM,519329,1308,Clinical Internship (7)_750v2,99.0
20176,698168,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,519610,1289,Basic Swedish Massage A_750v2,96.0
20177,698169,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,524875,1289,Basic Swedish Massage A_750v2,94.0
20178,698170,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,523392,1289,Basic Swedish Massage A_750v2,99.0
20179,698171,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,524885,1289,Basic Swedish Massage A_750v2,93.0
20180,698172,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,523138,1289,Basic Swedish Massage A_750v2,97.0
20181,698173,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,524568,1289,Basic Swedish Massage A_750v2,90.0
20182,698174,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,521843,1289,Basic Swedish Massage A_750v2,99.0
20183,698175,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,524185,1289,Basic Swedish Massage A_750v2,98.0
20184,698176,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,525424,1289,Basic Swedish Massage A_750v2,98.0
20185,698177,9/15/2022 6:12:16 PM,9/15/2022 6:12:16 PM,523555,1289,Basic Swedish Massage A_750v2,99.0
20186,698178,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,519610,1274,Anatomy & Physiology 1A_750v2,91.0
20187,698179,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,524875,1274,Anatomy & Physiology 1A_750v2,89.0
20188,698180,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,523392,1274,Anatomy & Physiology 1A_750v2,91.0
20189,698181,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,524885,1274,Anatomy & Physiology 1A_750v2,82.0
20190,698182,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,523138,1274,Anatomy & Physiology 1A_750v2,88.0
20191,698183,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,524568,1274,Anatomy & Physiology 1A_750v2,94.0
20192,698184,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,521843,1274,Anatomy & Physiology 1A_750v2,95.0
20193,698185,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,524185,1274,Anatomy & Physiology 1A_750v2,96.0
20194,698186,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,525424,1274,Anatomy & Physiology 1A_750v2,96.0
20195,698187,9/15/2022 6:15:36 PM,9/15/2022 6:15:36 PM,523555,1274,Anatomy & Physiology 1A_750v2,98.0
20196,698188,9/15/2022 6:17:18 PM,9/15/2022 6:17:18 PM,523684,1274,Anatomy & Physiology 1A_750v2,100.0
20197,698189,9/15/2022 6:17:18 PM,9/15/2022 6:17:18 PM,523933,1274,Anatomy & Physiology 1A_750v2,100.0
20198,698190,9/15/2022 6:17:18 PM,9/15/2022 6:17:18 PM,524826,1274,Anatomy & Physiology 1A_750v2,82.0
20199,698191,9/15/2022 6:18:59 PM,9/15/2022 6:18:59 PM,523684,1289,Basic Swedish Massage A_750v2,96.0
20200,698192,9/15/2022 6:18:59 PM,9/15/2022 6:18:59 PM,524826,1289,Basic Swedish Massage A_750v2,90.0
20201,698193,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,517070,1788,Advanced Massage Techniques_800v3,97.0
20202,698194,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,516817,1788,Advanced Massage Techniques_800v3,91.0
20203,698195,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,519727,1788,Advanced Massage Techniques_800v3,95.0
20204,698196,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,513585,1788,Advanced Massage Techniques_800v3,96.0
20205,698197,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,521425,1788,Advanced Massage Techniques_800v3,96.0
20206,698198,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,516279,1788,Advanced Massage Techniques_800v3,94.0
20207,698199,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,519134,1788,Advanced Massage Techniques_800v3,93.0
20208,698200,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,518324,1788,Advanced Massage Techniques_800v3,96.0
20209,698201,9/16/2022 10:20:13 AM,9/16/2022 10:20:13 AM,526278,1788,Advanced Massage Techniques_800v3,96.0
20210,698202,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,517070,1790,Eastern Movement Therapies_800v3,100.0
20211,698203,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,516817,1790,Eastern Movement Therapies_800v3,88.0
20212,698204,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,519727,1790,Eastern Movement Therapies_800v3,100.0
20213,698205,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,513585,1790,Eastern Movement Therapies_800v3,97.0
20214,698206,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,521425,1790,Eastern Movement Therapies_800v3,100.0
20215,698207,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,516279,1790,Eastern Movement Therapies_800v3,100.0
20216,698208,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,519134,1790,Eastern Movement Therapies_800v3,85.0
20217,698209,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,518324,1790,Eastern Movement Therapies_800v3,99.0
20218,698210,9/16/2022 10:20:56 AM,9/16/2022 10:20:56 AM,526278,1790,Eastern Movement Therapies_800v3,99.0
20219,698211,9/16/2022 10:22:53 AM,9/16/2022 10:22:53 AM,522768,1802,CPR_1104v3,100.0
20220,698212,9/16/2022 10:22:53 AM,9/16/2022 10:22:53 AM,515346,1802,CPR_1104v3,100.0
20221,698213,9/16/2022 10:22:53 AM,9/16/2022 10:22:53 AM,515774,1802,CPR_1104v3,100.0
20222,698214,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,517070,1789,Pathology_800v3,87.0
20223,698215,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,516817,1789,Pathology_800v3,87.0
20224,698216,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,519727,1789,Pathology_800v3,99.0
20225,698217,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,513585,1789,Pathology_800v3,99.0
20226,698218,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,521425,1789,Pathology_800v3,100.0
20227,698219,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,516279,1789,Pathology_800v3,83.0
20228,698220,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,519134,1789,Pathology_800v3,98.0
20229,698221,9/16/2022 10:27:53 AM,9/16/2022 10:27:53 AM,526278,1789,Pathology_800v3,100.0
20230,698222,9/16/2022 10:28:36 AM,9/16/2022 10:28:36 AM,519338,1796,Ethics & Professionalism_800v3,100.0
20231,698223,9/16/2022 10:28:36 AM,9/16/2022 10:28:36 AM,519727,1796,Ethics & Professionalism_800v3,100.0
20232,698224,9/16/2022 10:28:36 AM,9/16/2022 10:28:36 AM,523399,1796,Ethics & Professionalism_800v3,100.0
20233,698225,9/16/2022 10:28:36 AM,9/16/2022 10:28:36 AM,521425,1796,Ethics & Professionalism_800v3,100.0
20234,698226,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,524021,1779,Interpersonal Communications_800v3,90.0
20235,698227,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,525202,1779,Interpersonal Communications_800v3,96.0
20236,698228,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,523691,1779,Interpersonal Communications_800v3,89.0
20237,698229,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,525253,1779,Interpersonal Communications_800v3,96.0
20238,698230,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,524899,1779,Interpersonal Communications_800v3,94.0
20239,698231,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,520105,1779,Interpersonal Communications_800v3,96.0
20240,698232,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,524489,1779,Interpersonal Communications_800v3,99.0
20241,698233,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,523585,1779,Interpersonal Communications_800v3,94.0
20242,698234,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,523390,1779,Interpersonal Communications_800v3,90.0
20243,698235,9/16/2022 10:29:21 AM,9/16/2022 10:29:21 AM,523818,1779,Interpersonal Communications_800v3,91.0
20244,698236,9/16/2022 10:34:46 AM,9/16/2022 10:34:46 AM,516817,1815,CPR_800v3,100.0
20245,698237,9/16/2022 10:34:46 AM,9/16/2022 10:34:46 AM,513585,1815,CPR_800v3,100.0
20246,698238,9/16/2022 10:34:46 AM,9/16/2022 10:34:46 AM,516279,1815,CPR_800v3,100.0
20247,698239,9/16/2022 10:34:46 AM,9/16/2022 10:34:46 AM,526278,1815,CPR_800v3,100.0
20248,698240,9/16/2022 10:35:30 AM,9/16/2022 10:35:30 AM,518258,1802,CPR_1104v3,100.0
20249,698241,9/16/2022 11:49:13 AM,9/16/2022 11:49:13 AM,522509,1791,Neuromuscular Massage_800v3,77.0
20250,698242,9/16/2022 12:24:24 PM,9/16/2022 12:24:24 PM,518161,1735,Clinical Internship (6)_750v2,98.0
20251,698243,9/16/2022 12:24:36 PM,9/16/2022 12:24:36 PM,518161,1308,Clinical Internship (7)_750v2,99.0
20252,698244,9/16/2022 12:47:55 PM,9/16/2022 12:47:55 PM,518738,1735,Clinical Internship (6)_750v2,97.0
20253,698245,9/16/2022 12:48:07 PM,9/16/2022 12:48:07 PM,518738,1308,Clinical Internship (7)_750v2,99.0
20254,698246,9/16/2022 12:51:10 PM,9/16/2022 12:51:10 PM,518745,1735,Clinical Internship (6)_750v2,98.0
20255,698247,9/16/2022 12:51:21 PM,9/16/2022 12:51:21 PM,518745,1308,Clinical Internship (7)_750v2,96.0
20256,698248,9/16/2022 12:54:27 PM,9/16/2022 12:54:27 PM,515754,1735,Clinical Internship (6)_750v2,98.0
20257,698249,9/16/2022 12:54:40 PM,9/16/2022 12:54:40 PM,515754,1308,Clinical Internship (7)_750v2,97.0
20258,698250,9/16/2022 12:57:03 PM,9/16/2022 12:57:03 PM,512793,1735,Clinical Internship (6)_750v2,99.0
20259,698251,9/16/2022 12:57:14 PM,9/16/2022 12:57:14 PM,512793,1308,Clinical Internship (7)_750v2,100.0
20260,698252,9/16/2022 5:29:59 PM,9/16/2022 5:29:59 PM,520030,1793,Sports Massage_800v3,89.0
20261,698253,9/16/2022 5:30:19 PM,9/16/2022 5:30:19 PM,523065,1793,Sports Massage_800v3,90.0
20262,698254,9/16/2022 5:32:29 PM,9/16/2022 5:32:29 PM,519901,1793,Sports Massage_800v3,95.0
20263,698255,9/16/2022 5:32:51 PM,9/16/2022 5:32:51 PM,518671,1793,Sports Massage_800v3,97.0
20264,698256,9/16/2022 5:33:09 PM,9/16/2022 5:33:09 PM,521689,1793,Sports Massage_800v3,88.0
20265,698257,9/16/2022 5:33:38 PM,9/16/2022 5:33:38 PM,525827,1793,Sports Massage_800v3,91.0
20266,698258,9/16/2022 5:34:09 PM,9/16/2022 5:34:09 PM,523616,1793,Sports Massage_800v3,91.0
20267,698259,9/16/2022 5:34:32 PM,9/16/2022 5:34:32 PM,521767,1793,Sports Massage_800v3,95.0
20268,698260,9/16/2022 5:34:47 PM,9/16/2022 5:34:47 PM,521795,1793,Sports Massage_800v3,93.0
20269,698261,9/16/2022 5:35:04 PM,9/16/2022 5:35:04 PM,525238,1793,Sports Massage_800v3,93.0
20270,698262,9/16/2022 5:35:18 PM,10/4/2022 9:25:57 AM,522988,1793,Sports Massage_800v3,75.0
20271,698263,9/16/2022 5:35:36 PM,9/16/2022 5:35:36 PM,516785,1793,Sports Massage_800v3,75.0
20272,698264,9/16/2022 5:35:54 PM,9/16/2022 5:35:54 PM,519846,1793,Sports Massage_800v3,92.0
20273,698265,9/17/2022 8:03:55 AM,9/17/2022 8:03:55 AM,521863,1673,Neuromuscular Massage_750v2,78.0
20274,698266,9/19/2022 1:10:06 PM,10/6/2022 2:05:58 PM,519388,1791,Neuromuscular Massage_800v3,71.0
20275,698267,9/19/2022 1:10:06 PM,9/19/2022 1:10:21 PM,522917,1791,Neuromuscular Massage_800v3,14.0
20276,698268,9/19/2022 1:10:06 PM,9/19/2022 1:10:06 PM,521936,1791,Neuromuscular Massage_800v3,85.0
20277,698269,9/19/2022 1:10:06 PM,11/11/2022 2:36:56 PM,519533,1791,Neuromuscular Massage_800v3,71.0
20278,698270,9/19/2022 1:10:06 PM,9/19/2022 1:10:06 PM,523226,1791,Neuromuscular Massage_800v3,84.0
20279,698271,9/19/2022 1:10:06 PM,9/19/2022 1:10:06 PM,523506,1791,Neuromuscular Massage_800v3,94.0
20280,698272,9/19/2022 1:10:06 PM,9/19/2022 1:10:06 PM,521434,1791,Neuromuscular Massage_800v3,95.0
20281,698273,9/19/2022 1:10:06 PM,9/19/2022 1:10:06 PM,519400,1791,Neuromuscular Massage_800v3,89.0
20282,698274,9/19/2022 1:20:55 PM,9/19/2022 1:20:55 PM,523881,1780,Anatomy & Physiology 1B_800v3,95.0
20283,698275,9/19/2022 1:20:55 PM,9/19/2022 1:20:55 PM,524065,1780,Anatomy & Physiology 1B_800v3,89.0
20284,698276,9/19/2022 1:22:04 PM,9/19/2022 5:37:52 PM,523657,1780,Anatomy & Physiology 1B_800v3,70.0
20285,698277,9/19/2022 3:54:41 PM,9/19/2022 3:54:41 PM,519329,1744,MBLEx Prep_750v2,100.0
20286,698278,9/19/2022 3:54:56 PM,9/19/2022 3:54:56 PM,518716,1744,MBLEx Prep_750v2,100.0
20287,698279,9/19/2022 3:55:11 PM,9/19/2022 3:55:11 PM,519585,1744,MBLEx Prep_750v2,100.0
20288,698280,9/19/2022 3:55:22 PM,9/19/2022 3:55:22 PM,514680,1744,MBLEx Prep_750v2,100.0
20289,698281,9/19/2022 3:55:32 PM,9/19/2022 3:55:32 PM,519449,1744,MBLEx Prep_750v2,100.0
20290,698282,9/19/2022 3:56:24 PM,9/19/2022 3:56:24 PM,519329,1677,CPR_750v2,100.0
20291,698283,9/19/2022 3:56:36 PM,9/19/2022 3:56:36 PM,518716,1677,CPR_750v2,100.0
20292,698284,9/19/2022 3:56:49 PM,9/19/2022 3:56:49 PM,519585,1677,CPR_750v2,100.0
20293,698285,9/19/2022 3:57:00 PM,9/19/2022 3:57:00 PM,519449,1677,CPR_750v2,100.0
20294,698286,9/19/2022 7:25:13 PM,9/19/2022 7:25:13 PM,515919,1731,Joint & Stretch_750v2,95.0
20295,698287,9/19/2022 7:25:34 PM,9/19/2022 7:25:34 PM,521370,1731,Joint & Stretch_750v2,95.0
20296,698288,9/19/2022 7:25:44 PM,9/19/2022 7:25:44 PM,76661,1731,Joint & Stretch_750v2,94.0
20297,698289,9/20/2022 7:41:10 AM,9/20/2022 7:41:10 AM,514680,1735,Clinical Internship (6)_750v2,98.0
20298,698290,9/20/2022 7:41:21 AM,9/20/2022 7:41:21 AM,514680,1308,Clinical Internship (7)_750v2,99.0
20299,698291,9/20/2022 7:47:09 AM,9/20/2022 7:47:09 AM,519144,1735,Clinical Internship (6)_750v2,100.0
20300,698292,9/20/2022 7:47:19 AM,9/20/2022 7:47:19 AM,519144,1308,Clinical Internship (7)_750v2,100.0
20301,698293,9/20/2022 7:49:34 AM,9/20/2022 7:49:34 AM,519585,1735,Clinical Internship (6)_750v2,99.0
20302,698294,9/20/2022 7:49:46 AM,9/20/2022 7:49:46 AM,519585,1308,Clinical Internship (7)_750v2,99.0
